Brand,Model,Price,RAM,Memory,Screen_size,Status,Warranty,Graphic_card,Processor Type,Alpha
Apple,Macbook Air,13500000.0,8,500,16,5,5,2,Intel Core i3,50
Hãng Khác,Dòng Khác,5000000.0,16,256,16,5,5,2,Intel Core i5,50
Apple,Macbook Pro,8000000.0,8,250,14,5,5,2,Intel Core i5,50
MSI,GL Series,16500000.0,8,128,16,5,5,5,Intel Core i7,125
Dell,Latitude,8800000.0,8,256,14,5,5,2,Intel Core i5,50
Asus,ROG Strix Scar,20990000.0,8,512,16,5,5,5,Intel Core i7,125
Hãng Khác,Dòng Khác,13900000.0,8,256,14,5,5,5,Intel Core i5,125
Acer,Aspire,9200000.0,4,1024,16,10,5,2,Intel Core i5,100
Dell,Precision,14700000.0,16,256,18,5,5,5,Intel Core i7,125
Dell,Latitude,5000000.0,4,250,16,5,5,5,Intel Core i5,125
HP,Elitebook,8400000.0,8,256,14,5,5,2,Intel Core i5,50
Apple,Macbook Air,18000000.0,8,128,14,5,5,2,Intel Core i5,50
Hãng Khác,Dòng Khác,16999000.0,8,256,16,5,5,5,Intel Core i7,125
Dell,Latitude,7000000.0,4,128,16,10,5,5,Intel Core i5,250
Lenovo,ThinkPad,18900000.0,16,512,14,10,5,2,Intel Core i5,100
Apple,Macbook Air,19000000.0,8,256,14,5,5,2,Intel Core i3,50
Dell,Inspiron,5000000.0,8,128,14,5,5,5,Intel Core i7,125
Apple,Macbook Air,8800000.0,4,256,14,5,5,2,Intel Core i5,50
HP,OMEN,20000000.0,8,512,16,5,5,5,Intel Core i7,125
Dell,Latitude,6200000.0,4,128,12,5,5,2,Intel Core i7,50
Asus,FX Series/ZX Series,13990000.0,8,256,16,5,5,5,Ryzen 5,125
Asus,X series,6500000.0,8,128,14,5,5,5,Intel Core i5,125
Asus,A series,7900000.0,8,256,16,5,5,2,Ryzen 3,50
Dell,Precision,16000000.0,8,256,16,5,5,2,Intel Core i7,50
Dell,Precision,8300000.0,8,128,18,5,5,5,Intel Core i7,125
Apple,Macbook Pro,6800000.0,4,500,18,5,5,5,Intel Core i5,125
Apple,Macbook,13500000.0,8,256,12,5,5,2,Intel Core i3,50
Dell,Inspiron,11200000.0,8,250,16,5,5,5,Intel Core i7,125
Dell,Inspiron,5900000.0,8,128,14,5,5,5,Intel Core i5,125
Dell,Inspiron,14000000.0,8,128,14,5,5,5,Intel Core i5,125
Apple,Macbook Pro,21500000.0,8,128,14,5,5,2,Intel Core i5,50
LG,Gram,5000000.0,4,500,14,5,5,2,Intel Core i5,50
LG,Gram,6500000.0,4,500,14,5,5,2,Intel Core i5,50
LG,Gram,6500000.0,4,500,14,10,5,2,Intel Core i5,100
HP,ProBook,7800000.0,4,500,18,5,5,5,Intel Core i5,125
Dell,Latitude,6200000.0,4,128,12,5,5,2,Intel Core i5,50
HP,Pavilion,14500000.0,4,256,16,5,5,5,Intel Core i5,125
Dell,XPS,24500000.0,16,512,14,5,5,2,Intel Core i7,50
Hãng Khác,Dòng Khác,6800000.0,8,256,16,5,5,2,Intel Core i5,50
Dell,Inspiron,16550000.0,8,2048,16,5,5,5,Intel Core i5,125
Dell,Latitude,5800000.0,4,128,12,5,5,2,Intel Core i5,50
Hãng Khác,Dòng Khác,5500000.0,4,128,16,5,5,2,Intel Core i5,50
Dell,Vostro,7500000.0,4,1024,16,5,5,2,Intel Core i5,50
Dell,Vostro,7000000.0,4,1024,16,5,5,2,Intel Core i5,50
Dell,Dòng Khác,12900000.0,8,256,16,5,5,5,Intel Core i7,125
HP,Pavilion,15500000.0,8,512,16,5,5,5,Intel Core i5,125
Asus,VivoBook S Series,8600000.0,4,1024,14,5,5,2,Intel Core i5,50
Asus,Dòng Khác,5000000.0,4,500,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,17800000.0,8,512,14,5,5,2,Intel Core i5,50
Dell,Latitude,5200000.0,4,128,14,5,5,2,Intel Core i5,50
Asus,VivoBook S Series,8500000.0,4,1024,16,5,5,5,Intel Core i5,125
Apple,Macbook Pro,5000000.0,4,500,14,5,5,2,Intel Core i5,50
Lenovo,IdeaPad,11111000.0,8,256,14,5,5,2,Intel Core i7,50
Lenovo,IdeaPad,5000000.0,8,256,14,5,5,2,Intel Core i7,50
HP,ProBook,9100000.0,8,256,14,5,5,2,Intel Core i3,50
Dell,Latitude,5000000.0,4,500,14,5,5,2,Intel Core i5,50
Dell,Latitude,7350000.0,8,256,14,5,5,2,Intel Core i5,50
Asus,Dòng Khác,18000000.0,8,512,16,5,5,5,Intel Core i5,125
Hãng Khác,Dòng Khác,17000000.0,8,256,12,5,5,5,Intel Core i5,125
Apple,Macbook Air,7500000.0,2,256,14,5,5,2,Intel Core 2 Duo,50
Asus,VivoBook S Series,14500000.0,2,256,14,5,5,2,Intel Core 2 Duo,50
Hãng Khác,Dòng Khác,14500000.0,8,256,12,5,5,2,Intel Core i7,50
Dell,Latitude,7300000.0,8,128,12,5,5,2,Intel Core i5,50
Hãng Khác,Dòng Khác,14200000.0,8,2048,16,5,5,5,Intel Core i5,125
Dell,Inspiron,6900000.0,4,1024,14,5,5,2,Intel Core i3,50
Dell,Inspiron,7000000.0,4,1024,14,5,5,2,Intel Core i3,50
HP,ProBook,7500000.0,4,128,16,5,5,2,Intel Core i5,50
Apple,Macbook Pro,24500000.0,8,250,14,5,1,2,Intel Core i5,10
Asus,VivoBook S Series,8500000.0,4,1024,14,5,1,2,Intel Core i5,10
Apple,Macbook Pro Touch Bar,23900000.0,8,256,14,5,1,2,Intel Core i5,10
Apple,Macbook Pro,20000000.0,8,256,14,5,1,2,Intel Core i5,10
Dell,Latitude,6400000.0,8,256,14,5,1,2,Intel Core i5,10
Asus,Transformer Book,5500000.0,4,64,14,5,5,2,Intel Core i5,50
HP,Spectre,19500000.0,16,320,14,5,5,2,Intel Core i7,50
Asus,G series,10000000.0,2,500,14,5,5,5,Intel Core i3,125
Acer,Nitro 5,20500000.0,8,512,16,5,5,5,Intel Core i5,125
Dell,Precision,18100000.0,16,128,16,5,5,5,Intel Core i7,125
Dell,Inspiron,8590000.0,4,1024,16,5,5,2,Intel Core i5,50
Dell,Latitude,6000000.0,4,256,14,5,5,2,Intel Core i5,50
Dell,Inspiron,6000000.0,4,256,14,1,5,2,Intel Core i5,10
Dell,Latitude,9000000.0,8,256,14,10,5,2,Intel Core i5,100
HP,Pavilion,12999000.0,8,128,16,5,5,5,AMD,125
Dell,Inspiron,12000000.0,8,500,16,1,5,5,Intel Core i5,25
Apple,Macbook Air,5000000.0,8,500,16,5,5,5,Intel Core i5,125
Dell,Vostro,9990000.0,8,1024,16,10,5,5,Intel Core i7,250
Apple,Macbook Pro,9900000.0,8,128,14,10,5,2,Intel Core i5,100
Hãng Khác,Dòng Khác,5500000.0,8,128,18,5,5,2,Intel Core i7,50
Dell,Inspiron,11500000.0,8,1024,16,5,5,5,Intel Core i5,125
Dell,Inspiron,14700000.0,8,128,14,5,5,5,Intel Core i7,125
Dell,Latitude,6900000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Latitude,5500000.0,4,128,12,5,5,2,Intel Core i5,50
Apple,Macbook Air,12500000.0,8,256,14,5,5,2,Intel Core i5,50
Dell,Latitude,8800000.0,8,256,12,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,17500000.0,8,128,14,5,5,2,Intel Core i5,50
Lenovo,IdeaPad,6500000.0,4,750,14,5,5,2,Intel Core i3,50
Dell,XPS,42500000.0,32,1024,16,10,5,5,Intel Core i7,250
Dell,Latitude,7400000.0,8,256,16,5,5,5,Intel Core i5,125
Dell,Inspiron,6950000.0,4,500,16,5,5,5,Intel Core i5,125
Asus,Dòng Khác,7500000.0,4,500,16,5,5,5,Intel Core i5,125
Dell,Latitude,7500000.0,8,256,14,5,5,5,Intel Core i5,125
Dell,Latitude,5700000.0,8,256,16,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,8000000.0,8,128,12,5,5,2,Intel Core i5,50
Asus,N series,6500000.0,4,320,14,5,5,2,Intel Core i5,50
HP,Spectre,13500000.0,16,256,16,5,5,2,Intel Core i7,50
Dell,Inspiron,14500000.0,8,500,16,5,5,5,Intel Core i5,125
Lenovo,Yoga,14500000.0,8,256,14,5,5,2,Intel Core i7,50
Lenovo,ThinkPad,7100000.0,4,128,12,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,11300000.0,8,256,14,5,5,5,Intel Core i7,125
Dell,Latitude,15500000.0,16,256,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,14000000.0,8,256,14,5,5,2,Intel Core i5,50
Apple,Macbook Air,18500000.0,8,256,14,5,5,2,Intel Core i3,50
Asus,X series,10900000.0,4,512,16,5,5,2,Intel Core i5,50
Asus,X series,6500000.0,4,512,16,5,5,2,Intel Core i5,50
Apple,Macbook Pro,25500000.0,8,256,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,14998000.0,8,256,14,5,5,2,Intel Core i5,50
Dell,Inspiron,14900000.0,8,128,14,5,5,5,Intel Core i7,125
Apple,Macbook Air,19700000.0,8,128,14,1,5,2,Intel Core i5,10
Asus,G series,11400000.0,8,256,16,5,5,5,Intel Core i5,125
HP,OMEN,26800000.0,16,512,16,10,5,5,AMD,250
MSI,GS Series,36500000.0,16,512,16,10,5,5,Intel Core i7,250
Dell,Inspiron,5100000.0,8,250,14,5,5,2,Intel Pentium,50
Dell,Latitude,7100000.0,8,256,12,5,5,2,Intel Core i7,50
Dell,Latitude,5200000.0,4,128,14,5,5,2,Intel Core i7,50
Dell,Precision,32000000.0,32,512,16,10,5,5,Intel Core i7,250
Dell,Inspiron,11590000.0,8,256,14,5,5,5,Intel Core i5,125
Dell,Inspiron,6800000.0,8,256,14,5,5,5,Intel Core i5,125
Lenovo,IdeaPad,10500000.0,8,256,14,5,5,5,Intel Core i5,125
Dell,Latitude,7900000.0,8,256,12,10,5,2,Intel Core i5,100
Apple,Macbook Pro,22500000.0,8,256,14,5,5,2,Intel Core i5,50
Dell,Inspiron,9200000.0,8,256,16,5,5,5,Intel Core i7,125
Acer,Aspire,5400000.0,4,500,16,5,5,2,Intel Core i5,50
Acer,Aspire,6000000.0,4,500,16,5,5,2,Intel Core i5,50
Asus,Dòng Khác,10500000.0,4,256,14,5,5,5,Intel Core i5,125
Asus,ROG Strix Scar,17000000.0,16,1024,18,5,5,5,Intel Core i7,125
Acer,Dòng Khác,5500000.0,16,1024,18,5,5,5,Intel Core i7,125
Apple,Macbook Air,17800000.0,8,128,14,5,5,2,Intel Core i5,50
Dell,Latitude,12600000.0,8,256,12,5,5,2,Intel Core i5,50
Dell,Latitude,5500000.0,4,128,14,5,5,2,Intel Core i5,50
Asus,K series,7000000.0,4,250,14,5,5,5,Intel Core i5,125
Dell,Latitude,12500000.0,8,256,12,10,5,5,Intel Core i5,250
Dell,XPS,24500000.0,16,512,16,5,5,5,Intel Core i7,125
Lenovo,ThinkPad,10900000.0,8,256,14,10,5,2,Intel Core i7,100
Dell,Precision,43000000.0,32,512,18,5,5,5,Intel Core i7,125
HP,ProBook,5600000.0,4,128,16,5,5,2,Intel Core i5,50
Dell,Latitude,6550000.0,4,128,16,5,5,2,Intel Core i5,50
Dell,Latitude,8100000.0,4,128,16,5,5,2,Intel Core i5,50
Dell,Latitude,5800000.0,8,256,14,10,5,2,Intel Core i5,100
HP,ProBook,6999000.0,8,256,14,10,5,2,Intel Core i5,100
Dell,Latitude,6800000.0,4,128,14,5,5,2,Intel Core i5,50
HP,Elitebook,17000000.0,8,256,14,10,5,2,Intel Core i7,100
Dell,Latitude,6500000.0,4,500,14,5,5,2,Intel Core i5,50
Toshiba,Dòng Khác,7900000.0,8,128,14,5,5,2,Intel Core i5,50
Asus,Dòng Khác,5500000.0,8,500,16,5,5,5,Intel Core i5,125
Asus,Dòng Khác,5000000.0,8,500,16,5,5,5,Intel Core i5,125
Dell,Vostro,7500000.0,4,1024,16,5,5,5,Intel Core i5,125
Dell,Vostro,7400000.0,4,1024,16,5,5,5,Intel Core i5,125
Apple,Macbook Pro,9200000.0,8,256,16,5,5,2,Intel Core i7,50
MSI,GL Series,14900000.0,8,128,16,5,5,5,Intel Core i7,125
MSI,GL Series,6000000.0,8,128,16,5,5,5,Intel Core i7,125
HP,Pavilion,7500000.0,4,500,16,5,5,2,Intel Core i5,50
Dell,XPS,16000000.0,16,512,16,5,5,5,Intel Core i7,125
Dell,Vostro,6000000.0,6,500,16,5,5,5,Intel Core i5,125
Dell,Precision,14000000.0,8,256,16,5,5,5,Intel Core i7,125
Dell,Latitude,8200000.0,8,256,14,5,5,2,Intel Core i5,50
Acer,Helios,27700000.0,16,512,16,5,5,5,Intel Core i7,125
Lenovo,ThinkPad,5800000.0,8,128,12,5,5,2,Intel Core i7,50
HP,ProBook,6300000.0,8,128,12,10,5,2,Intel Core i7,100
Dell,Inspiron,9600000.0,8,128,16,5,5,5,Intel Core i5,125
HP,Pavilion,9800000.0,8,256,14,5,5,2,Intel Core i5,50
Acer,Dòng Khác,5000000.0,4,256,14,5,5,2,Intel Core i5,50
Lenovo,IdeaPad,12000000.0,8,512,14,5,5,2,Intel Core i3,50
Asus,VivoBook S Series,10500000.0,8,512,16,1,5,5,Ryzen 5,25
Dell,Inspiron,13700000.0,8,128,16,5,5,5,Intel Core i5,125
Razer,Blade Pro,43500000.0,16,512,16,5,5,5,Intel Core i7,125
Dell,Latitude,6500000.0,4,128,12,5,5,2,Intel Core i5,50
MSI,GF Series,13900000.0,8,256,16,1,5,5,Intel Core i5,25
Dell,Latitude,5500000.0,4,500,14,5,5,2,Intel Core i5,50
HP,Dòng Khác,123456000.0,4,500,16,5,5,5,Intel Core i5,125
Hãng Khác,Dòng Khác,7400000.0,6,128,16,5,5,2,Intel Core i3,50
Lenovo,Yoga,6500000.0,8,128,14,5,5,2,Intel Pentium,50
Hãng Khác,Dòng Khác,38900000.0,16,512,16,10,5,5,Ryzen 7,250
Dell,Latitude,7200000.0,8,128,12,5,5,2,Intel Core i5,50
Dell,Latitude,7200000.0,4,128,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,19900000.0,8,128,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,33000000.0,16,500,16,5,5,5,Intel Core i7,125
Asus,Dòng Khác,17000000.0,16,512,16,5,5,5,Ryzen 7,125
Dell,XPS,16300000.0,8,256,14,5,5,2,Intel Core i5,50
Samsung,Notebook 7,21900000.0,8,256,14,5,5,2,Intel Core i5,50
Dell,Precision,22900000.0,16,256,16,5,5,5,Intel Core i7,125
Dell,Precision,6000000.0,16,256,16,5,5,5,Intel Core i7,125
Hãng Khác,Dòng Khác,18500000.0,16,256,16,10,5,5,Intel Core i7,250
Apple,Macbook,10900000.0,8,256,12,5,5,2,Intel Core 2 Duo,50
Dell,XPS,15500000.0,8,256,14,5,5,2,Intel Core i7,50
Dell,Inspiron,14490000.0,8,128,16,5,5,5,Intel Core i7,125
Dell,XPS,6900000.0,4,128,14,10,5,5,Intel Core i7,250
Apple,Macbook Pro,24000000.0,8,512,14,5,5,5,Intel Core i5,125
HP,Pavilion,10000000.0,8,500,16,5,5,2,Intel Core i5,50
HP,Pavilion,11500000.0,8,1024,16,5,5,5,Intel Core i5,125
Dell,Precision,8500000.0,8,256,16,5,5,5,Intel Core i5,125
Asus,X series,5500000.0,4,1024,16,5,5,2,Intel Core i3,50
Toshiba,Dòng Khác,6999000.0,4,128,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,15500000.0,8,250,14,5,5,2,Intel Core i5,50
Dell,Latitude,5800000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Inspiron,6000000.0,8,128,22,5,5,2,Intel Core i3,50
Asus,G series,33000000.0,32,1024,16,10,5,5,Intel Core i7,250
Asus,VivoBook S Series,7500000.0,4,1024,14,5,5,2,Intel Core i3,50
HP,Elitebook,5200000.0,4,128,14,5,5,2,Intel Core i5,50
Asus,G series,14000000.0,8,2048,16,5,5,5,Intel Core i7,125
Hãng Khác,Dòng Khác,15000000.0,8,2048,16,5,5,5,Intel Core i7,125
Acer,Aspire,5200000.0,4,256,16,5,5,2,Intel Core i3,50
Lenovo,ThinkPad,13900000.0,8,128,14,5,5,2,Intel Core i7,50
HP,Elitebook,8500000.0,16,256,18,5,5,5,Intel Core i7,125
Dell,Alienware,43500000.0,32,1024,16,10,5,5,Intel Core i7,250
Dell,Latitude,5200000.0,4,128,14,5,5,5,Intel Core i7,125
Dell,Latitude,5700000.0,4,128,12,10,5,2,Intel Core i5,100
Dell,Latitude,5000000.0,4,500,14,1,1,5,Intel Core i5,5
HP,ProBook,8000000.0,8,256,16,5,1,2,Intel Core i5,10
Lenovo,IdeaPad,9300000.0,8,256,14,5,5,2,Intel Core i3,50
Lenovo,IdeaPad,6500000.0,8,256,14,5,5,2,Intel Core i3,50
Toshiba,Satellite Series,6900000.0,8,64,18,5,5,2,Intel Core i7,50
Dell,Latitude,12500000.0,8,256,16,5,5,2,Intel Core i5,50
Dell,Dòng Khác,5900000.0,4,500,14,5,5,2,Intel Core i5,50
Dell,Latitude,6900000.0,4,128,14,5,5,2,Intel Core i5,50
HP,Elitebook,5999000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Precision,48000000.0,32,512,16,5,5,2,Intel Core i7,50
Dell,XPS,17500000.0,8,256,14,5,5,2,Intel Core i7,50
HP,Pavilion,13500000.0,4,256,16,10,5,5,Intel Core i5,250
Lenovo,ThinkPad,5000000.0,4,256,12,5,5,5,Intel Core i5,125
Hãng Khác,Dòng Khác,9800000.0,8,256,12,5,5,2,Intel Core i5,50
Dell,Latitude,5500000.0,4,250,14,5,5,2,Intel Core i5,50
Dell,Latitude,6900000.0,4,128,14,5,5,2,Intel Core i5,50
HP,Elitebook,5900000.0,4,128,14,5,5,2,Intel Core i5,50
Razer,Blade Stealth,27500000.0,16,256,14,5,5,2,Intel Core i7,50
Apple,Macbook,10500000.0,4,128,14,5,5,2,Intel Core i5,50
Asus,S series,12900000.0,8,512,16,10,5,2,Intel Core i5,100
Dell,XPS,15900000.0,8,128,14,5,5,2,Intel Core i5,50
Dell,Inspiron,7400000.0,4,500,16,5,5,5,Intel Core i5,125
Asus,ROG Strix Scar,19876000.0,16,512,16,5,5,5,Intel Core i7,125
Dell,Latitude,6500000.0,8,128,14,5,5,5,Intel Core i5,125
Asus,X series,6800000.0,4,1024,16,5,5,2,Intel Core i5,50
Hãng Khác,Dòng Khác,6500000.0,4,128,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro Touch Bar,17000000.0,16,512,16,1,5,2,Intel Core i7,10
Lenovo,ThinkPad,11500000.0,8,256,14,5,5,2,Intel Core i7,50
Asus,Dòng Khác,5100000.0,4,500,16,5,5,2,Intel Core i5,50
Apple,Macbook,22000000.0,8,500,14,5,5,2,Intel Core i5,50
Apple,Macbook Air,22500000.0,16,512,12,5,5,2,Intel Core i5,50
Dell,Inspiron,14300000.0,8,500,16,5,5,5,Intel Core i7,125
Apple,Macbook Pro,15000000.0,8,256,14,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,6400000.0,4,128,14,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,17900000.0,8,256,14,10,5,2,Intel Core i5,100
Asus,A series,5500000.0,4,128,16,5,5,2,Intel Core i3,50
HP,Pavilion,10000000.0,64,1024,16,10,5,2,Khác,100
Apple,Macbook Air,16500000.0,8,128,14,5,5,2,Intel Core i5,50
HP,ProBook,5490000.0,4,320,16,5,5,2,Intel Core i5,50
Apple,Macbook,14500000.0,8,256,12,10,5,2,AMD,100
Lenovo,ThinkPad,6400000.0,4,128,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,14700000.0,4,500,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,11000000.0,8,256,16,5,5,2,Intel Core i7,50
Apple,Macbook Pro,6900000.0,4,128,16,5,5,2,Intel Core i5,50
Dell,Inspiron,11500000.0,8,256,16,5,5,5,Intel Core i7,125
Lenovo,ThinkPad,22500000.0,16,256,16,5,5,5,Intel Core i7,125
HP,ProBook,5000000.0,8,128,14,5,5,2,Intel Core i5,50
Asus,Zenbook Series,23000000.0,8,512,14,5,5,5,Intel Core i5,125
Dell,Dòng Khác,15000000.0,16,250,16,5,5,5,Intel Core i7,125
HP,Dòng Khác,7200000.0,4,128,16,5,5,2,Intel Core i7,50
Dell,Vostro,8500000.0,4,1024,16,5,5,2,Intel Core i5,50
Apple,Macbook Pro,6800000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Inspiron,8500000.0,4,320,14,5,5,2,Intel Core i5,50
Dell,Latitude,5000000.0,4,320,16,5,5,2,Intel Core i5,50
Dell,Precision,24000000.0,8,512,16,10,5,5,Intel Xeon,250
Asus,Zenbook Series,17900000.0,8,256,14,10,5,5,Ryzen 5,250
HP,ZBook,12000000.0,8,250,16,5,5,5,Intel Core i7,125
Acer,Aspire,10200000.0,8,256,14,5,5,2,Intel Core i7,50
HP,OMEN,13500000.0,8,128,16,5,5,5,Intel Core i7,125
Asus,Dòng Khác,10000000.0,8,128,14,5,5,5,Intel Core i7,125
Dell,Vostro,10600000.0,8,2048,16,5,5,5,Intel Core i7,125
HP,Elitebook,5200000.0,4,128,16,5,5,2,Intel Core i3,50
Dell,Inspiron,14800000.0,16,256,16,5,5,5,Intel Core i5,125
Dell,Latitude,9299000.0,8,256,12,5,5,2,Intel Core i7,50
Dell,Precision,8300000.0,8,256,18,5,5,5,Intel Core i7,125
Dell,Precision,6500000.0,8,256,18,5,5,5,Intel Core i7,125
Hãng Khác,Dòng Khác,11900000.0,8,256,12,5,5,2,Khác,50
Dell,Inspiron,8500000.0,8,256,16,5,5,2,Intel Core i7,50
Dell,Inspiron,13800000.0,8,128,14,5,5,5,Intel Core i5,125
Asus,A series,6900000.0,4,128,16,5,5,5,Intel Core i5,125
HP,ProBook,5600000.0,4,320,16,5,5,2,Intel Core i5,50
Hãng Khác,Dòng Khác,14000000.0,16,256,12,5,5,2,Intel Core i7,50
Hãng Khác,Dòng Khác,8000000.0,16,256,12,5,5,2,Intel Core i7,50
Sony,C Series,5300000.0,4,64,16,5,5,2,Intel Core i5,50
Hãng Khác,Dòng Khác,6500000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Latitude,6500000.0,4,128,14,5,5,2,Intel Core i5,50
HP,Dòng Khác,7400000.0,8,256,12,5,5,2,Intel Core i5,50
Acer,Aspire,8000000.0,8,512,16,5,5,5,Intel Core i5,125
Dell,Latitude,12900000.0,8,256,16,5,5,5,Intel Core i7,125
Dell,Latitude,7500000.0,8,128,12,10,5,2,Intel Core i5,100
Acer,Predator,32000000.0,16,512,16,10,5,5,Intel Core i7,250
HP,Dòng Khác,7000000.0,4,512,16,10,5,5,Intel Core i3,250
Dell,XPS,14000000.0,8,256,14,5,5,2,Intel Core i5,50
HP,Envy,14950000.0,4,256,14,5,5,2,Intel Core i5,50
Dell,Latitude,5800000.0,4,128,14,5,5,2,Intel Core i5,50
Asus,VivoBook S Series,7900000.0,4,256,14,5,5,2,Intel Core i3,50
Acer,Predator,53500000.0,32,1024,18,5,5,5,Intel Core i7,125
Dell,Latitude,6500000.0,4,256,14,5,5,2,Intel Core i5,50
Dell,Precision,10500000.0,16,256,18,5,5,5,Intel Core i7,125
Dell,Inspiron,6500000.0,4,128,18,5,5,2,Intel Core i3,50
Apple,Macbook Pro,5000000.0,4,500,16,1,5,2,Intel Core i7,10
MSI,GT Series,25799000.0,8,128,16,5,5,5,Intel Core i7,125
Asus,X series,7300000.0,4,1024,16,5,5,5,Intel Core i5,125
Hãng Khác,Dòng Khác,6900000.0,4,64,10,5,5,2,Intel Pentium,50
Dell,Latitude,5300000.0,4,128,14,5,5,2,Intel Core i3,50
HP,ZBook,14990000.0,8,256,16,5,5,5,Intel Core i7,125
Apple,Macbook Pro,18800000.0,8,128,14,5,5,2,Intel Core i5,50
Dell,Inspiron,8500000.0,4,64,14,5,5,5,Intel Core i5,125
HP,Elitebook,10500000.0,8,256,14,5,5,2,Intel Core i7,50
HP,ProBook,6000000.0,4,128,14,5,5,2,Intel Core i5,50
Acer,Aspire,6900000.0,8,128,16,5,5,2,Intel Core i5,50
Dell,Inspiron,6000000.0,6,128,16,10,5,5,Intel Core i5,250
Dell,Latitude,6900000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Latitude,7500000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Latitude,8200000.0,4,128,14,5,5,5,Intel Core i5,125
Asus,X series,16000000.0,2,128,14,5,5,5,Intel Core i3,125
Asus,Zenbook Series,14500000.0,8,256,14,5,5,2,Intel Core i5,50
Acer,Aspire,13990000.0,8,1024,16,5,5,5,Intel Core i5,125
Hãng Khác,Dòng Khác,18999000.0,8,128,10,10,5,2,Khác,100
Hãng Khác,Dòng Khác,5000000.0,8,500,16,5,5,2,Intel Core i7,50
Apple,Macbook Pro,20990000.0,8,128,14,5,5,2,Intel Core i5,50
Dell,XPS,13500000.0,8,128,14,5,5,2,Intel Core i7,50
Dell,Latitude,7200000.0,4,128,14,5,5,2,Intel Core i5,50
Acer,Aspire,7500000.0,8,128,16,5,5,5,Intel Core i5,125
Asus,X series,6190000.0,4,500,16,5,5,5,Intel Core i5,125
Dell,Inspiron,6800000.0,4,500,16,5,5,5,Intel Core i5,125
Asus,FX Series/ZX Series,16500000.0,4,128,12,5,5,2,Intel Core i7,50
Asus,X series,6300000.0,4,500,16,5,5,5,Intel Core i5,125
Dell,Dòng Khác,7400000.0,2,256,14,5,5,2,Intel Core i5,50
Dell,Precision,12890000.0,8,128,16,5,5,5,Intel Core i7,125
Hãng Khác,Dòng Khác,5500000.0,4,128,16,5,5,2,Intel Core i3,50
Dell,Precision,7500000.0,8,500,16,5,5,5,Intel Core i7,125
Asus,Zenbook Series,16000000.0,8,256,12,5,5,5,Intel Core i5,125
Dell,Latitude,24800000.0,16,128,12,10,5,2,Intel Core i7,100
Dell,Vostro,5000000.0,4,1024,16,5,5,2,Intel Core i3,50
HP,Pavilion,6500000.0,4,128,14,5,5,2,Intel Core i5,50
HP,ZBook,12300000.0,16,256,16,5,5,5,Intel Core i7,125
Dell,Inspiron,6800000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Inspiron,7400000.0,4,500,12,5,5,2,Intel Core i5,50
Dell,XPS,9500000.0,8,256,12,5,5,5,Intel Core i5,125
Acer,Aspire,7500000.0,8,128,16,5,5,5,Intel Core i5,125
Apple,Macbook Air,12000000.0,4,128,12,5,5,2,Intel Core i5,50
Razer,Blade Pro,18800000.0,16,256,14,5,5,5,Intel Core i7,125
HP,Notebook,9000000.0,4,2048,16,5,5,5,Intel Core i7,125
Acer,Aspire,5900000.0,4,1024,16,5,5,2,Intel Core i3,50
Apple,Macbook Air,8900000.0,4,1024,16,10,5,2,Intel Core i3,100
Dell,Inspiron,6500000.0,8,1024,16,5,5,5,Intel Core i3,125
HP,ProBook,8900000.0,8,1024,16,10,5,5,Intel Core i7,250
Dell,Inspiron,8700000.0,8,250,16,5,5,5,Intel Core i5,125
Dell,Latitude,8000000.0,8,256,14,5,5,2,Intel Core i5,50
Dell,Inspiron,18500000.0,8,256,14,5,5,2,Intel Core i7,50
Dell,Inspiron,9690000.0,8,256,16,5,5,5,Intel Core i5,125
Acer,Aspire,6500000.0,8,500,16,5,5,5,Intel Core i5,125
HP,Pavilion,5200000.0,4,500,16,5,5,2,Intel Core i5,50
Asus,ROG Strix Scar,19000000.0,32,512,22,10,5,5,Intel Core i7,250
Dell,Latitude,6900000.0,8,256,12,5,5,2,Intel Core i7,50
Dell,Latitude,6500000.0,8,128,16,5,5,2,Intel Core i5,50
Dell,Latitude,6500000.0,8,256,18,5,5,2,Intel Core i7,50
